session_id,anonymous_participant_id,created_at,finished_at,session_status,is_pilot_data,grade,school_code,age_range,total_questions,final_profile_code,final_profile_name,predicted_profile_code,predicted_profile_name,confidence_score,model_used,recommendation_text,riasec_realista,riasec_investigativo,riasec_artistico,riasec_social,riasec_emprendedor,riasec_convencional,big_five_apertura,big_five_responsabilidad,big_five_extraversion,big_five_amabilidad,big_five_neuroticismo,incertidumbre_vocacional,presion_externa,tolerancia_dificultad,likert_answer_count,open_answer_count,likert_answers_json,open_answers_text,open_answers_json
76b0d1d0-9c22-4410-bfc3-60d04ea802c2,P001,"""2026-05-25T08:18:39.763Z""","""2026-05-25T08:22:49.983Z""",COMPLETED,True,,,,26,negocios-gestion,"Negocios, Gestión y Emprendimiento",negocios-gestion,"Negocios, Gestión y Emprendimiento",35.0,rules-riasec-big-five-v1,"Perfil asociado a liderazgo, ventas, administración, estrategia, negociación y creación de proyectos.",5.0,3.0,1.0,3.0,4.5,4.0,4.0,3.33,3.5,3.0,5.0,5.0,2.5,3.0,26,0,"[{""value"": 5, ""dimension"": ""realista"", ""answered_at"": ""2026-05-25T03:18:39.774"", ""question_id"": 1, ""question_order"": 1}, {""value"": 4, ""dimension"": ""investigativo"", ""answered_at"": ""2026-05-25T03:18:48.279"", ""question_id"": 2, ""question_order"": 2}, {""value"": 1, ""dimension"": ""artistico"", ""answered_at"": ""2026-05-25T03:18:52.825"", ""question_id"": 3, ""question_order"": 3}, {""value"": 3, ""dimension"": ""social"", ""answered_at"": ""2026-05-25T03:18:59.746"", ""question_id"": 4, ""question_order"": 4}, {""value"": 4, ""dimension"": ""emprendedor"", ""answered_at"": ""2026-05-25T03:19:07.715"", ""question_id"": 5, ""question_order"": 5}, {""value"": 4, ""dimension"": ""convencional"", ""answered_at"": ""2026-05-25T03:19:24.999"", ""question_id"": 6, ""question_order"": 6}, {""value"": 4, ""dimension"": ""apertura"", ""answered_at"": ""2026-05-25T03:19:49.685"", ""question_id"": 7, ""question_order"": 7}, {""value"": 3, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T03:20:19.392"", ""question_id"": 8, ""question_order"": 8}, {""value"": 4, ""dimension"": ""extraversion"", ""answered_at"": ""2026-05-25T03:20:37.61"", ""question_id"": 9, ""question_order"": 9}, {""value"": 3, ""dimension"": ""amabilidad"", ""answered_at"": ""2026-05-25T03:20:47.61"", ""question_id"": 10, ""question_order"": 10}, {""value"": 5, ""dimension"": ""neuroticismo"", ""answered_at"": ""2026-05-25T03:20:52.004"", ""question_id"": 11, ""question_order"": 11}, {""value"": 5, ""dimension"": ""incertidumbre"", ""answered_at"": ""2026-05-25T03:21:02.306"", ""question_id"": 12, ""question_order"": 12}, {""value"": 1, ""dimension"": ""presion"", ""answered_at"": ""2026-05-25T03:21:07.702"", ""question_id"": 13, ""question_order"": 13}, {""value"": 4, ""dimension"": ""tolerancia"", ""answered_at"": ""2026-05-25T03:21:13.698"", ""question_id"": 14, ""question_order"": 14}, {""value"": 5, ""dimension"": ""neuroticismo"", ""answered_at"": ""2026-05-25T03:21:25.877"", ""question_id"": 25, ""question_order"": 15}, {""value"": 2, ""dimension"": ""tolerancia"", ""answered_at"": ""2026-05-25T03:21:33.231"", ""question_id"": 27, ""question_order"": 16}, {""value"": 2, ""dimension"": ""investigativo"", ""answered_at"": ""2026-05-25T03:21:56.458"", ""question_id"": 16, ""question_order"": 17}, {""value"": 5, ""dimension"": ""incertidumbre"", ""answered_at"": ""2026-05-25T03:22:01.225"", ""question_id"": 28, ""question_order"": 18}, {""value"": 5, ""dimension"": ""emprendedor"", ""answered_at"": ""2026-05-25T03:22:04.704"", ""question_id"": 19, ""question_order"": 19}, {""value"": 3, ""dimension"": ""extraversion"", ""answered_at"": ""2026-05-25T03:22:10.576"", ""question_id"": 23, ""question_order"": 20}, {""value"": 4, ""dimension"": ""presion"", ""answered_at"": ""2026-05-25T03:22:16.402"", ""question_id"": 29, ""question_order"": 21}, {""value"": 4, ""dimension"": ""convencional"", ""answered_at"": ""2026-05-25T03:22:23.063"", ""question_id"": 20, ""question_order"": 22}, {""value"": 5, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T03:22:28.712"", ""question_id"": 22, ""question_order"": 23}, {""value"": 2, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T03:22:32.816"", ""question_id"": 30, ""question_order"": 24}, {""value"": 4, ""dimension"": ""apertura"", ""answered_at"": ""2026-05-25T03:22:38.734"", ""question_id"": 21, ""question_order"": 25}, {""value"": 3, ""dimension"": ""social"", ""answered_at"": ""2026-05-25T03:22:49.927"", ""question_id"": 18, ""question_order"": 26}]",,
61be8bfb-032e-42c8-aa61-f5abde142147,P002,"""2026-05-25T08:37:00.867Z""","""2026-05-25T08:48:50.555Z""",COMPLETED,True,,,,28,salud-apoyo-humano,"Salud, Psicología y Apoyo Humano",salud-apoyo-humano,"Salud, Psicología y Apoyo Humano",35.0,rules-riasec-big-five-v1,"Perfil vinculado al cuidado, bienestar, acompañamiento, intervención y comprensión de necesidades humanas.",2.0,4.0,4.0,5.0,4.0,4.0,4.5,4.0,3.5,4.0,4.0,4.0,3.5,4.5,26,2,"[{""value"": 2, ""dimension"": ""realista"", ""answered_at"": ""2026-05-25T03:37:00.877"", ""question_id"": 1, ""question_order"": 1}, {""value"": 4, ""dimension"": ""investigativo"", ""answered_at"": ""2026-05-25T03:37:20.287"", ""question_id"": 2, ""question_order"": 2}, {""value"": 4, ""dimension"": ""artistico"", ""answered_at"": ""2026-05-25T03:37:47.084"", ""question_id"": 3, ""question_order"": 3}, {""value"": 5, ""dimension"": ""social"", ""answered_at"": ""2026-05-25T03:38:03.268"", ""question_id"": 4, ""question_order"": 4}, {""value"": 4, ""dimension"": ""emprendedor"", ""answered_at"": ""2026-05-25T03:38:17.19"", ""question_id"": 5, ""question_order"": 5}, {""value"": 4, ""dimension"": ""convencional"", ""answered_at"": ""2026-05-25T03:38:25.021"", ""question_id"": 6, ""question_order"": 6}, {""value"": 5, ""dimension"": ""apertura"", ""answered_at"": ""2026-05-25T03:38:30.239"", ""question_id"": 7, ""question_order"": 7}, {""value"": 4, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T03:38:36.416"", ""question_id"": 8, ""question_order"": 8}, {""value"": 3, ""dimension"": ""extraversion"", ""answered_at"": ""2026-05-25T03:38:42.855"", ""question_id"": 9, ""question_order"": 9}, {""value"": 4, ""dimension"": ""amabilidad"", ""answered_at"": ""2026-05-25T03:40:21.69"", ""question_id"": 10, ""question_order"": 10}, {""value"": 3, ""dimension"": ""neuroticismo"", ""answered_at"": ""2026-05-25T03:40:30.815"", ""question_id"": 11, ""question_order"": 11}, {""value"": 4, ""dimension"": ""incertidumbre"", ""answered_at"": ""2026-05-25T03:40:46.208"", ""question_id"": 12, ""question_order"": 12}, {""value"": 3, ""dimension"": ""presion"", ""answered_at"": ""2026-05-25T03:40:52.127"", ""question_id"": 13, ""question_order"": 13}, {""value"": 5, ""dimension"": ""tolerancia"", ""answered_at"": ""2026-05-25T03:41:00.036"", ""question_id"": 14, ""question_order"": 14}, {""value"": 4, ""dimension"": ""apertura"", ""answered_at"": ""2026-05-25T03:45:03.889"", ""question_id"": 21, ""question_order"": 17}, {""value"": 4, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T03:45:20.114"", ""question_id"": 22, ""question_order"": 18}, {""value"": 4, ""dimension"": ""investigativo"", ""answered_at"": ""2026-05-25T03:45:30.199"", ""question_id"": 16, ""question_order"": 19}, {""value"": 4, ""dimension"": ""tolerancia"", ""answered_at"": ""2026-05-25T03:45:40.08"", ""question_id"": 27, ""question_order"": 20}, {""value"": 4, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T03:46:31.951"", ""question_id"": 30, ""question_order"": 21}, {""value"": 4, ""dimension"": ""incertidumbre"", ""answered_at"": ""2026-05-25T03:47:50.687"", ""question_id"": 28, ""question_order"": 22}, {""value"": 5, ""dimension"": ""social"", ""answered_at"": ""2026-05-25T03:48:18.835"", ""question_id"": 18, ""question_order"": 23}, {""value"": 4, ""dimension"": ""amabilidad"", ""answered_at"": ""2026-05-25T03:48:23.037"", ""question_id"": 24, ""question_order"": 24}, {""value"": 5, ""dimension"": ""neuroticismo"", ""answered_at"": ""2026-05-25T03:48:30.287"", ""question_id"": 25, ""question_order"": 25}, {""value"": 4, ""dimension"": ""presion"", ""answered_at"": ""2026-05-25T03:48:36.882"", ""question_id"": 29, ""question_order"": 26}, {""value"": 4, ""dimension"": ""emprendedor"", ""answered_at"": ""2026-05-25T03:48:40.126"", ""question_id"": 19, ""question_order"": 27}, {""value"": 4, ""dimension"": ""extraversion"", ""answered_at"": ""2026-05-25T03:48:50.499"", ""question_id"": 23, ""question_order"": 28}]","Opción guiada: Revisar información, buscar patrones y explicar por qué ocurre algo | Opción guiada: Diseñar la forma, distribución visual, espacio o composición de algo","[{""trigger"": ""contrast"", ""answer_text"": ""Opción guiada: Revisar información, buscar patrones y explicar por qué ocurre algo"", ""answered_at"": ""2026-05-25T03:44:33.702"", ""question_id"": 201, ""answer_order"": 15}, {""trigger"": ""contrast"", ""answer_text"": ""Opción guiada: Diseñar la forma, distribución visual, espacio o composición de algo"", ""answered_at"": ""2026-05-25T03:44:55.36"", ""question_id"": 202, ""answer_order"": 16}]"
c2b7ad1e-dfba-4d33-832a-3f474b66f7e9,P003,"""2026-05-25T08:48:52.763Z""",,IN_PROGRESS,True,,,,7,,,,,,,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,,,,,,,7,0,"[{""value"": 4, ""dimension"": ""realista"", ""answered_at"": ""2026-05-25T03:48:52.768"", ""question_id"": 1, ""question_order"": 1}, {""value"": 4, ""dimension"": ""investigativo"", ""answered_at"": ""2026-05-25T03:51:23.351"", ""question_id"": 2, ""question_order"": 2}, {""value"": 4, ""dimension"": ""artistico"", ""answered_at"": ""2026-05-25T03:51:34.969"", ""question_id"": 3, ""question_order"": 3}, {""value"": 5, ""dimension"": ""social"", ""answered_at"": ""2026-05-25T03:51:45.736"", ""question_id"": 4, ""question_order"": 4}, {""value"": 4, ""dimension"": ""emprendedor"", ""answered_at"": ""2026-05-25T03:51:58.624"", ""question_id"": 5, ""question_order"": 5}, {""value"": 4, ""dimension"": ""convencional"", ""answered_at"": ""2026-05-25T03:52:11.937"", ""question_id"": 6, ""question_order"": 6}, {""value"": 4, ""dimension"": ""apertura"", ""answered_at"": ""2026-05-25T03:52:27.344"", ""question_id"": 7, ""question_order"": 7}]",,
32665bc3-9dd2-48e5-a34a-91e36c41c4f5,P004,"""2026-05-25T08:49:15.100Z""","""2026-05-25T08:55:13.668Z""",COMPLETED,True,,,,26,negocios-gestion,"Negocios, Gestión y Emprendimiento",negocios-gestion,"Negocios, Gestión y Emprendimiento",35.0,rules-riasec-big-five-v1,"Perfil asociado a liderazgo, ventas, administración, estrategia, negociación y creación de proyectos.",5.0,3.0,4.0,4.0,4.0,4.5,5.0,4.0,3.5,3.0,4.5,4.0,4.5,4.0,26,0,"[{""value"": 5, ""dimension"": ""realista"", ""answered_at"": ""2026-05-25T03:49:15.103"", ""question_id"": 1, ""question_order"": 1}, {""value"": 3, ""dimension"": ""investigativo"", ""answered_at"": ""2026-05-25T03:49:41.194"", ""question_id"": 2, ""question_order"": 2}, {""value"": 4, ""dimension"": ""artistico"", ""answered_at"": ""2026-05-25T03:49:47.83"", ""question_id"": 3, ""question_order"": 3}, {""value"": 3, ""dimension"": ""social"", ""answered_at"": ""2026-05-25T03:50:01.263"", ""question_id"": 4, ""question_order"": 4}, {""value"": 4, ""dimension"": ""emprendedor"", ""answered_at"": ""2026-05-25T03:50:09.031"", ""question_id"": 5, ""question_order"": 5}, {""value"": 5, ""dimension"": ""convencional"", ""answered_at"": ""2026-05-25T03:50:13.956"", ""question_id"": 6, ""question_order"": 6}, {""value"": 5, ""dimension"": ""apertura"", ""answered_at"": ""2026-05-25T03:50:18.692"", ""question_id"": 7, ""question_order"": 7}, {""value"": 4, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T03:50:29.354"", ""question_id"": 8, ""question_order"": 8}, {""value"": 3, ""dimension"": ""extraversion"", ""answered_at"": ""2026-05-25T03:50:48.108"", ""question_id"": 9, ""question_order"": 9}, {""value"": 3, ""dimension"": ""amabilidad"", ""answered_at"": ""2026-05-25T03:51:24.528"", ""question_id"": 10, ""question_order"": 10}, {""value"": 4, ""dimension"": ""neuroticismo"", ""answered_at"": ""2026-05-25T03:51:41.868"", ""question_id"": 11, ""question_order"": 11}, {""value"": 5, ""dimension"": ""incertidumbre"", ""answered_at"": ""2026-05-25T03:52:20.09"", ""question_id"": 12, ""question_order"": 12}, {""value"": 4, ""dimension"": ""presion"", ""answered_at"": ""2026-05-25T03:52:40.896"", ""question_id"": 13, ""question_order"": 13}, {""value"": 3, ""dimension"": ""tolerancia"", ""answered_at"": ""2026-05-25T03:52:53.283"", ""question_id"": 14, ""question_order"": 14}, {""value"": 5, ""dimension"": ""neuroticismo"", ""answered_at"": ""2026-05-25T03:53:16.748"", ""question_id"": 25, ""question_order"": 15}, {""value"": 3, ""dimension"": ""incertidumbre"", ""answered_at"": ""2026-05-25T03:53:25.212"", ""question_id"": 28, ""question_order"": 16}, {""value"": 5, ""dimension"": ""presion"", ""answered_at"": ""2026-05-25T03:53:58.859"", ""question_id"": 29, ""question_order"": 17}, {""value"": 5, ""dimension"": ""tolerancia"", ""answered_at"": ""2026-05-25T03:54:06.295"", ""question_id"": 27, ""question_order"": 18}, {""value"": 5, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T03:54:09.432"", ""question_id"": 22, ""question_order"": 19}, {""value"": 5, ""dimension"": ""apertura"", ""answered_at"": ""2026-05-25T03:54:16.489"", ""question_id"": 21, ""question_order"": 20}, {""value"": 3, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T03:54:24.463"", ""question_id"": 30, ""question_order"": 21}, {""value"": 4, ""dimension"": ""emprendedor"", ""answered_at"": ""2026-05-25T03:54:30.141"", ""question_id"": 19, ""question_order"": 22}, {""value"": 5, ""dimension"": ""realista"", ""answered_at"": ""2026-05-25T03:54:37.007"", ""question_id"": 15, ""question_order"": 23}, {""value"": 4, ""dimension"": ""convencional"", ""answered_at"": ""2026-05-25T03:54:51.933"", ""question_id"": 20, ""question_order"": 24}, {""value"": 5, ""dimension"": ""social"", ""answered_at"": ""2026-05-25T03:55:03.076"", ""question_id"": 18, ""question_order"": 25}, {""value"": 4, ""dimension"": ""extraversion"", ""answered_at"": ""2026-05-25T03:55:13.631"", ""question_id"": 23, ""question_order"": 26}]",,
cd78e7cf-1892-402a-aee0-0dbee4c83756,P005,"""2026-05-25T08:54:13.583Z""","""2026-05-25T09:07:18.925Z""",COMPLETED,True,,,,26,ingenieria-tecnologia,"Ingeniería, Tecnología y Sistemas",ingenieria-tecnologia,"Ingeniería, Tecnología y Sistemas",35.0,rules-riasec-big-five-v1,"Perfil asociado a resolver problemas técnicos, construir soluciones, analizar sistemas y aprender mediante experimentación práctica.",4.0,4.0,4.0,4.5,4.5,4.0,4.5,4.0,4.0,4.0,3.0,2.0,4.0,4.5,26,0,"[{""value"": 4, ""dimension"": ""realista"", ""answered_at"": ""2026-05-25T03:54:13.588"", ""question_id"": 1, ""question_order"": 1}, {""value"": 4, ""dimension"": ""investigativo"", ""answered_at"": ""2026-05-25T03:54:21.234"", ""question_id"": 2, ""question_order"": 2}, {""value"": 4, ""dimension"": ""artistico"", ""answered_at"": ""2026-05-25T03:54:26.421"", ""question_id"": 3, ""question_order"": 3}, {""value"": 5, ""dimension"": ""social"", ""answered_at"": ""2026-05-25T03:54:32.816"", ""question_id"": 4, ""question_order"": 4}, {""value"": 4, ""dimension"": ""emprendedor"", ""answered_at"": ""2026-05-25T03:54:37.791"", ""question_id"": 5, ""question_order"": 5}, {""value"": 4, ""dimension"": ""convencional"", ""answered_at"": ""2026-05-25T03:54:41.748"", ""question_id"": 6, ""question_order"": 6}, {""value"": 4, ""dimension"": ""apertura"", ""answered_at"": ""2026-05-25T03:54:44.435"", ""question_id"": 7, ""question_order"": 7}, {""value"": 4, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T03:54:53.58"", ""question_id"": 8, ""question_order"": 8}, {""value"": 4, ""dimension"": ""extraversion"", ""answered_at"": ""2026-05-25T03:55:04.997"", ""question_id"": 9, ""question_order"": 9}, {""value"": 4, ""dimension"": ""amabilidad"", ""answered_at"": ""2026-05-25T03:55:16.708"", ""question_id"": 10, ""question_order"": 10}, {""value"": 2, ""dimension"": ""neuroticismo"", ""answered_at"": ""2026-05-25T03:57:16.292"", ""question_id"": 11, ""question_order"": 11}, {""value"": 2, ""dimension"": ""incertidumbre"", ""answered_at"": ""2026-05-25T03:57:29.507"", ""question_id"": 12, ""question_order"": 12}, {""value"": 4, ""dimension"": ""presion"", ""answered_at"": ""2026-05-25T03:58:58.225"", ""question_id"": 13, ""question_order"": 13}, {""value"": 5, ""dimension"": ""tolerancia"", ""answered_at"": ""2026-05-25T03:59:12.364"", ""question_id"": 14, ""question_order"": 14}, {""value"": 4, ""dimension"": ""social"", ""answered_at"": ""2026-05-25T03:59:47.077"", ""question_id"": 18, ""question_order"": 15}, {""value"": 4, ""dimension"": ""extraversion"", ""answered_at"": ""2026-05-25T04:00:07.188"", ""question_id"": 23, ""question_order"": 16}, {""value"": 4, ""dimension"": ""amabilidad"", ""answered_at"": ""2026-05-25T04:00:30.274"", ""question_id"": 24, ""question_order"": 17}, {""value"": 4, ""dimension"": ""tolerancia"", ""answered_at"": ""2026-05-25T04:01:36.562"", ""question_id"": 27, ""question_order"": 18}, {""value"": 4, ""dimension"": ""investigativo"", ""answered_at"": ""2026-05-25T04:02:02"", ""question_id"": 16, ""question_order"": 19}, {""value"": 4, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T04:02:13.073"", ""question_id"": 22, ""question_order"": 20}, {""value"": 4, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T04:02:26.799"", ""question_id"": 30, ""question_order"": 21}, {""value"": 5, ""dimension"": ""apertura"", ""answered_at"": ""2026-05-25T04:02:39.572"", ""question_id"": 21, ""question_order"": 22}, {""value"": 4, ""dimension"": ""presion"", ""answered_at"": ""2026-05-25T04:04:54.635"", ""question_id"": 29, ""question_order"": 23}, {""value"": 5, ""dimension"": ""emprendedor"", ""answered_at"": ""2026-05-25T04:05:03.344"", ""question_id"": 19, ""question_order"": 24}, {""value"": 4, ""dimension"": ""neuroticismo"", ""answered_at"": ""2026-05-25T04:05:15.894"", ""question_id"": 25, ""question_order"": 25}, {""value"": 2, ""dimension"": ""incertidumbre"", ""answered_at"": ""2026-05-25T04:07:18.896"", ""question_id"": 28, ""question_order"": 26}]",,
1c4c709e-6bce-4e2a-ba3b-74a0f10ecb7f,P006,"""2026-05-25T09:03:21.269Z""","""2026-05-25T09:10:30.502Z""",COMPLETED,True,,,,26,ingenieria-tecnologia,"Ingeniería, Tecnología y Sistemas",ingenieria-tecnologia,"Ingeniería, Tecnología y Sistemas",35.0,rules-riasec-big-five-v1,"Perfil asociado a resolver problemas técnicos, construir soluciones, analizar sistemas y aprender mediante experimentación práctica.",4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.33,4.5,4.5,4.5,1.0,1.5,4.5,26,0,"[{""value"": 4, ""dimension"": ""realista"", ""answered_at"": ""2026-05-25T04:03:21.275"", ""question_id"": 1, ""question_order"": 1}, {""value"": 4, ""dimension"": ""investigativo"", ""answered_at"": ""2026-05-25T04:03:37.026"", ""question_id"": 2, ""question_order"": 2}, {""value"": 5, ""dimension"": ""artistico"", ""answered_at"": ""2026-05-25T04:03:47.395"", ""question_id"": 3, ""question_order"": 3}, {""value"": 4, ""dimension"": ""social"", ""answered_at"": ""2026-05-25T04:04:05.595"", ""question_id"": 4, ""question_order"": 4}, {""value"": 4, ""dimension"": ""emprendedor"", ""answered_at"": ""2026-05-25T04:04:15.952"", ""question_id"": 5, ""question_order"": 5}, {""value"": 4, ""dimension"": ""convencional"", ""answered_at"": ""2026-05-25T04:04:23.093"", ""question_id"": 6, ""question_order"": 6}, {""value"": 4, ""dimension"": ""apertura"", ""answered_at"": ""2026-05-25T04:04:30.427"", ""question_id"": 7, ""question_order"": 7}, {""value"": 5, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T04:04:37.585"", ""question_id"": 8, ""question_order"": 8}, {""value"": 5, ""dimension"": ""extraversion"", ""answered_at"": ""2026-05-25T04:04:45.105"", ""question_id"": 9, ""question_order"": 9}, {""value"": 5, ""dimension"": ""amabilidad"", ""answered_at"": ""2026-05-25T04:04:53.11"", ""question_id"": 10, ""question_order"": 10}, {""value"": 5, ""dimension"": ""neuroticismo"", ""answered_at"": ""2026-05-25T04:05:04.288"", ""question_id"": 11, ""question_order"": 11}, {""value"": 1, ""dimension"": ""incertidumbre"", ""answered_at"": ""2026-05-25T04:05:28.558"", ""question_id"": 12, ""question_order"": 12}, {""value"": 1, ""dimension"": ""presion"", ""answered_at"": ""2026-05-25T04:05:41.185"", ""question_id"": 13, ""question_order"": 13}, {""value"": 5, ""dimension"": ""tolerancia"", ""answered_at"": ""2026-05-25T04:05:52.385"", ""question_id"": 14, ""question_order"": 14}, {""value"": 4, ""dimension"": ""apertura"", ""answered_at"": ""2026-05-25T04:06:15.809"", ""question_id"": 21, ""question_order"": 15}, {""value"": 4, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T04:06:24.288"", ""question_id"": 22, ""question_order"": 16}, {""value"": 4, ""dimension"": ""investigativo"", ""answered_at"": ""2026-05-25T04:06:31.419"", ""question_id"": 16, ""question_order"": 17}, {""value"": 4, ""dimension"": ""social"", ""answered_at"": ""2026-05-25T04:06:37.12"", ""question_id"": 18, ""question_order"": 18}, {""value"": 4, ""dimension"": ""extraversion"", ""answered_at"": ""2026-05-25T04:06:45.44"", ""question_id"": 23, ""question_order"": 19}, {""value"": 4, ""dimension"": ""tolerancia"", ""answered_at"": ""2026-05-25T04:06:56.623"", ""question_id"": 27, ""question_order"": 20}, {""value"": 4, ""dimension"": ""responsabilidad"", ""answered_at"": ""2026-05-25T04:07:05.601"", ""question_id"": 30, ""question_order"": 21}, {""value"": 4, ""dimension"": ""amabilidad"", ""answered_at"": ""2026-05-25T04:07:13.151"", ""question_id"": 24, ""question_order"": 22}, {""value"": 4, ""dimension"": ""emprendedor"", ""answered_at"": ""2026-05-25T04:07:20.785"", ""question_id"": 19, ""question_order"": 23}, {""value"": 4, ""dimension"": ""neuroticismo"", ""answered_at"": ""2026-05-25T04:07:29.92"", ""question_id"": 25, ""question_order"": 24}, {""value"": 1, ""dimension"": ""incertidumbre"", ""answered_at"": ""2026-05-25T04:07:49.42"", ""question_id"": 28, ""question_order"": 25}, {""value"": 2, ""dimension"": ""presion"", ""answered_at"": ""2026-05-25T04:08:01.626"", ""question_id"": 29, ""question_order"": 26}]",,
7dbbb3f3-ade1-47f5-912e-09b5c304a34f,P007,"""2026-05-25T09:06:45.297Z""",,IN_PROGRESS,True,,,,3,,,,,,,,4.0,3.0,4.0,,,,,,,,,,,,3,0,"[{""value"": 4, ""dimension"": ""realista"", ""answered_at"": ""2026-05-25T04:06:45.3"", ""question_id"": 1, ""question_order"": 1}, {""value"": 3, ""dimension"": ""investigativo"", ""answered_at"": ""2026-05-25T04:07:07.42"", ""question_id"": 2, ""question_order"": 2}, {""value"": 4, ""dimension"": ""artistico"", ""answered_at"": ""2026-05-25T04:07:17.205"", ""question_id"": 3, ""question_order"": 3}]",,
